GarageArea,LotArea,1stFlrSF,BsmtUnfSF,GrLivArea,LotFrontage,BsmtFinSF1,TotalBsmtSF,OpenPorchSF,2ndFlrSF
453,7500,1266,1257,1266,62.0,0,1257,144,0.0
451,7024,1132,108,1132,60.0,1024,1132,64,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
440,9317,1314,1290,1314,78.0,24,1314,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
436,8993,1302,1302,1302,73.0,0,1302,22,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
601,11029,1414,245,1414,87.0,528,1184,51,0.0
601,11029,1414,245,1414,87.0,528,1184,51,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
601,11029,1414,245,1414,87.0,528,1184,51,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
601,11029,1414,245,1414,87.0,528,1184,51,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
601,11029,1414,245,1414,87.0,528,1184,51,0.0
601,11029,1414,245,1414,87.0,528,1184,51,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
462,9084,955,935,1632,63.0,0,935,28,0.0
440,2117,769,320,1525,69.0,436,756,0,756.0
308,15576,840,840,1680,63.0,0,840,0,840.0
388,13869,794,612,1470,69.0,182,794,75,676.0
388,13869,794,612,1470,69.0,182,794,75,676.0
342,7558,1172,896,1913,57.0,0,896,0,741.0
342,7558,1172,896,1913,57.0,0,896,0,741.0
388,13869,794,612,1470,69.0,182,794,75,676.0
308,15576,840,840,1680,63.0,0,840,0,840.0
388,13869,794,612,1470,69.0,182,794,75,676.0
440,2117,769,320,1525,69.0,436,756,0,756.0
342,7558,1172,896,1913,57.0,0,896,0,741.0
342,7558,1172,896,1913,57.0,0,896,0,741.0
308,15576,840,840,1680,63.0,0,840,0,840.0
388,13869,794,612,1470,69.0,182,794,75,676.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
521,11249,1200,322,1200,105.0,334,1200,26,0.0
546,9600,832,712,1641,60.0,16,728,0,809.0
389,9636,808,808,1593,69.0,0,808,40,785.0
403,9056,707,707,1414,74.0,0,707,35,707.0
476,9206,977,741,1732,77.0,0,741,46,755.0
546,9600,832,712,1641,60.0,16,728,0,809.0
546,9600,832,712,1641,60.0,16,728,0,809.0
380,7837,799,799,1571,59.0,0,799,40,772.0
476,9206,977,741,1732,77.0,0,741,46,755.0
389,9636,808,808,1593,69.0,0,808,40,785.0
403,9056,707,707,1414,74.0,0,707,35,707.0
477,12090,1140,585,1868,78.0,0,585,112,728.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
588,12122,999,77,999,69.0,867,944,76,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
398,3072,1414,1375,1414,69.0,0,1375,20,0.0
463,8123,1007,982,1800,60.0,0,982,63,793.0
463,8123,1007,982,1800,60.0,0,982,63,793.0
463,8123,1007,982,1800,60.0,0,982,63,793.0
0,10800,1200,0,1200,60.0,1200,1200,0,0.0
0,10800,1200,0,1200,60.0,1200,1200,0,0.0
463,8123,1007,982,1800,60.0,0,982,63,793.0
0,10800,1200,0,1200,60.0,1200,1200,0,0.0
0,10800,1200,0,1200,60.0,1200,1200,0,0.0
463,8123,1007,982,1800,60.0,0,982,63,793.0
463,8123,1007,982,1800,60.0,0,982,63,793.0
463,8123,1007,982,1800,60.0,0,982,63,793.0
0,10800,1200,0,1200,60.0,1200,1200,0,0.0
463,8123,1007,982,1800,60.0,0,982,63,793.0
0,10800,1200,0,1200,60.0,1200,1200,0,0.0
0,10800,1200,0,1200,60.0,1200,1200,0,0.0
0,10800,1200,0,1200,60.0,1200,1200,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
496,7153,1294,78,1294,69.0,1200,1278,51,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
496,7153,1294,78,1294,69.0,1200,1278,51,0.0
496,7153,1294,78,1294,69.0,1200,1278,51,0.0
496,7153,1294,78,1294,69.0,1200,1278,51,0.0
496,7153,1294,78,1294,69.0,1200,1278,51,0.0
529,8012,1575,1145,1575,50.0,430,1575,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
440,2280,757,195,1501,24.0,549,744,0,0.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
240,8400,1052,342,2192,60.0,378,720,24,720.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
400,9018,728,728,1456,65.0,0,728,24,728.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
626,8500,1422,1422,1422,63.0,0,1422,60,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
426,17104,664,100,1496,58.0,554,654,24,0.0
776,11700,708,304,1416,90.0,404,708,169,708.0
776,11700,708,304,1416,90.0,404,708,169,708.0
502,9350,1265,586,1265,85.0,633,1219,92,0.0
434,11475,811,163,1552,85.0,550,713,208,741.0
434,11475,811,163,1552,85.0,550,713,208,741.0
502,9350,1265,586,1265,85.0,633,1219,92,0.0
434,11475,811,163,1552,85.0,550,713,208,741.0
719,10357,1442,172,1442,114.0,738,910,244,0.0
434,11475,811,163,1552,85.0,550,713,208,741.0
776,11700,708,304,1416,90.0,404,708,169,708.0
502,9350,1265,586,1265,85.0,633,1219,92,0.0
484,11049,1234,1234,1234,85.0,0,1234,30,0.0
776,11700,708,304,1416,90.0,404,708,169,708.0
462,5395,1337,604,1337,41.0,733,1337,0,0.0
403,11200,1298,40,1298,69.0,1258,1298,26,0.0
440,10335,1721,891,1721,78.0,570,1461,96,0.0
440,10335,1721,891,1721,78.0,570,1461,96,0.0
500,11317,840,840,1668,72.0,0,840,68,828.0
440,10335,1721,891,1721,78.0,570,1461,96,0.0
576,19900,2207,1035,2207,69.0,912,1947,0,0.0
400,7750,774,134,1430,69.0,250,384,0,656.0
400,7750,774,134,1430,69.0,250,384,0,656.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
520,13515,1060,764,1824,60.0,0,764,0,764.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
520,13515,1060,764,1824,60.0,0,764,0,764.0
520,13515,1060,764,1824,60.0,0,764,0,764.0
520,13515,1060,764,1824,60.0,0,764,0,764.0
520,13515,1060,764,1824,60.0,0,764,0,764.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
520,13515,1060,764,1824,60.0,0,764,0,764.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
500,11851,1442,1424,1442,99.0,0,1424,34,0.0
484,10140,1309,0,1309,78.0,663,1040,0,0.0
484,10140,1309,0,1309,78.0,663,1040,0,0.0
470,10839,926,926,1604,100.0,0,926,36,678.0
484,10140,1309,0,1309,78.0,663,1040,0,0.0
484,10140,1309,0,1309,78.0,663,1040,0,0.0
457,3182,1504,1330,1504,43.0,16,1346,0,0.0
470,10839,926,926,1604,100.0,0,926,36,678.0
484,10140,1309,0,1309,78.0,663,1040,0,0.0
484,10140,1309,0,1309,78.0,663,1040,0,0.0
457,3182,1504,1330,1504,43.0,16,1346,0,0.0
484,10140,1309,0,1309,78.0,663,1040,0,0.0
457,3182,1504,1330,1504,43.0,16,1346,0,0.0
470,10839,926,926,1604,100.0,0,926,36,678.0
457,3182,1504,1330,1504,43.0,16,1346,0,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
396,8899,1340,1316,1340,73.0,24,1340,30,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
480,11639,1428,1428,1428,95.0,0,1428,120,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
595,7226,798,798,1640,72.0,0,798,45,0.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
393,7861,807,326,1509,69.0,457,783,75,702.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
440,8244,840,840,1720,62.0,0,840,48,880.0
616,12416,1651,0,1651,47.0,1398,1606,0,0.0
240,9120,1133,697,1820,60.0,329,1026,100,687.0
388,15384,788,64,1490,60.0,724,788,75,702.0
616,12416,1651,0,1651,47.0,1398,1606,0,0.0
484,7472,725,99,1479,69.0,626,725,32,754.0
616,12416,1651,0,1651,47.0,1398,1606,0,0.0
240,9120,1133,697,1820,60.0,329,1026,100,687.0
484,7472,725,99,1479,69.0,626,725,32,754.0
240,9120,1133,697,1820,60.0,329,1026,100,687.0
616,12416,1651,0,1651,47.0,1398,1606,0,0.0
240,9120,1133,697,1820,60.0,329,1026,100,687.0
240,9120,1133,697,1820,60.0,329,1026,100,687.0
388,15384,788,64,1490,60.0,724,788,75,702.0
616,12416,1651,0,1651,47.0,1398,1606,0,0.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
527,7750,779,55,1419,69.0,353,408,0,640.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
884,40094,3138,878,4676,130.0,2260,3138,406,1538.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
555,10083,1200,343,1200,67.0,833,1176,41,0.0
420,9765,680,370,1470,69.0,310,680,63,790.0
420,9765,680,370,1470,69.0,310,680,63,790.0
572,7200,1262,357,1262,60.0,905,1262,120,0.0
427,10141,885,832,1718,74.0,0,832,94,833.0
572,7200,1262,357,1262,60.0,905,1262,120,0.0
538,28698,1160,0,2126,69.0,249,1013,0,966.0
615,11717,1442,1442,1442,69.0,0,1442,0,0.0
572,7200,1262,357,1262,60.0,905,1262,120,0.0
427,10141,885,832,1718,74.0,0,832,94,833.0
420,9765,680,370,1470,69.0,310,680,63,790.0
572,7200,1262,357,1262,60.0,905,1262,120,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
494,8773,1414,1390,1414,65.0,24,1414,105,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
462,9156,1489,1489,1489,69.0,0,1489,0,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
484,7052,1364,705,1364,43.0,659,1364,36,0.0
